	subject	list	trial_type	position	item	text	span	scheme	story	trial
210	13	10	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
211	13	10	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
212	13	10	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
213	13	10	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
214	13	10	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
215	13	10	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
216	13	10	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
217	13	10	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
218	13	10	recall	1	0	IT WAS A SUNNY HT DAY.	[0, 22]	baseline	Beach	2
219	13	10	recall	2	2	"Kaylie along the san	 and Kaylie madse sand castles while Rachekl went towards the water 

	

	

	Rachel reached the shore."	[95, 218]	baseline	Beach	2
220	13	10	recall	3	10	Four teens passs and have colorful; para gliders.	[247, 296]	baseline	Beach	2
221	13	10	recall	4	7	A girl who is wearing a purple bikini walks by.	[296, 343]	baseline	Beach	2
222	13	10	recall	5	8	In tow is her brother in a green swimsuit.	[343, 385]	baseline	Beach	2
223	13	10	recall	6	11	And suddenly Rachel is reminisceing about previous times at the beach.	[385, 455]	baseline	Beach	2
224	13	10	recall	7	12	"She closes her eyes, they had qwuite a day at the beachd

gathered sea shells"	[455, 532]	baseline	Beach	2
225	13	11	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	3
226	13	11	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	3
227	13	11	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	3
228	13	11	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	3
229	13	11	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	3
230	13	11	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	3
231	13	11	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	3
232	13	11	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	3
233	13	11	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	3
234	13	11	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	3
235	13	11	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	3
236	13	11	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	3
237	13	11	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	3
238	13	11	recall	1	11	"Once upon a time;

(during the summer)

In a land very far away,  like Conneticut or something;

There lived two young females, who are the subject of this interesting tale."	[0, 173]	baseline	Beach	3
239	13	11	recall	2	0	These two females, being out of classes, since it was summer, set out to the beach to spend a day near the water.	[173, 286]	baseline	Beach	3
240	13	11	recall	3	7	On her way to the shore, she saw many wondrous things like multicolored surf boards and bathing suits.	[402, 504]	baseline	Beach	3
241	13	11	recall	4	4	Purplee, green, yellow, and blue.	[504, 537]	baseline	Beach	3
242	13	11	recall	5	8	The girls, green.	[570, 587]	baseline	Beach	3
243	14	12	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
244	14	12	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
245	14	12	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
246	14	12	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
247	14	12	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
248	14	12	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
249	14	12	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
250	14	12	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
251	14	12	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
252	14	12	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
253	14	12	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
254	14	12	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
255	14	12	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
256	14	12	recall	1	0	It was a hot, sunny day, and Kaylie and Rachel decided to make the most of their day off and go to the beach.	[0, 109]	baseline	Beach	1
257	14	12	recall	2	1	The sun was a bright yellow pellet, blistering in the sky as they drove to Old Orchard beach in Maine.	[109, 211]	baseline	Beach	1
258	14	12	recall	3	11	The were a lot of people there.	[211, 242]	baseline	Beach	1
259	14	12	recall	4	4	Some stretched out on yellow, orange, pink, and white towels, while others lounged in chairs with big-brimmed hats, watching their children play.	[242, 387]	baseline	Beach	1
260	14	12	recall	5	5	Kaylie quickly laid down in the sand for a nap, stretched out over her towel, while Rachel headed to the water to cool off.	[387, 510]	baseline	Beach	1
261	14	12	recall	6	6	As Rachel looked out onto the water, it shined like a million crystals in the sun.	[510, 592]	baseline	Beach	1
262	14	12	recall	7	7	She spotted a young girl in a light purple swimsuit with yellow arm floaties.	[592, 669]	baseline	Beach	1
263	14	12	recall	8	12	Rachel eventually left the water  laid back down next to Kaylie.	[844, 908]	baseline	Beach	1
264	14	13	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
265	14	13	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
266	14	13	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
267	14	13	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
268	14	13	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
269	14	13	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
270	14	13	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
271	14	13	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
272	14	13	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
273	14	13	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
274	14	13	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
275	14	13	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
276	14	13	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
277	14	13	recall	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their day off and take a trip to the each.	[0, 117]	baseline	Beach	2
278	14	13	recall	2	1	The sun was an optimisitic yellow pellet, blistering in the sky as they went on their way to Old Orchard Beach in Maine.	[117, 237]	baseline	Beach	2
279	14	13	recall	3	2	After arriving and walking from the parking lot, they saw the crystal clear water fade into a deep blue on the horizon.	[237, 356]	baseline	Beach	2
280	14	13	recall	4	3	The beach was swarming with people.	[356, 391]	baseline	Beach	2
281	14	13	recall	5	4	Some on yellow, orange, white, and pink towels, while others stretched out on lounge chairs with broad-brimmed hats shading their eyes.	[391, 526]	baseline	Beach	2
282	14	13	recall	6	5	Children were running around everywhere and building sand castles decorated with smooth, round seashells.	[526, 631]	baseline	Beach	2
283	14	13	recall	7	6	The sun shined down on the ocean, making the water look like a million little crystals.	[732, 819]	baseline	Beach	2
284	14	13	recall	8	7	As she approached the surf, Rachel saw a small freckled girl in a light purple swimsuit with little yellow floaties on her arms.	[819, 947]	baseline	Beach	2
285	14	13	recall	9	8	She darted in front of Rachel, closely followed by a boy in green swimming shorts.	[947, 1029]	baseline	Beach	2
286	14	13	recall	10	10	She spent some time in the water by herself and looked up to see four teenagers paragliding in the air.	[1110, 1213]	baseline	Beach	2
287	14	14	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	3
288	14	14	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	3
289	14	14	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	3
